timestamp,load_kwh,solar_kwh,temp_c,price_usd_per_kwh,net_load_kwh,hour,dow,month
2024-07-11 15:00:00,17.918,1.873,22.32,0.1655,16.044999999999998,15,3,7
2024-07-11 16:00:00,19.03,1.386,24.29,0.2468,17.644000000000002,16,3,7
2024-07-11 17:00:00,18.725,0.635,23.27,0.287,18.09,17,3,7
2024-07-11 18:00:00,18.197,0.0,22.78,0.2505,18.197,18,3,7
2024-07-11 19:00:00,16.189,0.0,24.85,0.2727,16.189,19,3,7
2024-07-11 20:00:00,13.412,0.0,23.37,0.2683,13.412,20,3,7
2024-07-11 21:00:00,13.738,0.102,23.07,0.2509,13.636,21,3,7
2024-07-11 22:00:00,13.196,0.18,22.09,0.146,13.016,22,3,7
2024-07-11 23:00:00,12.352,0.187,22.03,0.095,12.165000000000001,23,3,7
2024-07-12 00:00:00,12.148,0.069,22.29,0.1027,12.078999999999999,0,4,7
2024-07-12 01:00:00,12.16,0.0,21.33,0.1015,12.16,1,4,7
2024-07-12 02:00:00,14.86,0.0,22.4,0.0965,14.86,2,4,7
2024-07-12 03:00:00,10.493,0.076,19.8,0.0957,10.417,3,4,7
2024-07-12 04:00:00,9.559,0.0,16.69,0.1034,9.559,4,4,7
2024-07-12 05:00:00,9.094,0.041,18.49,0.091,9.052999999999999,5,4,7
2024-07-12 06:00:00,11.439,0.193,18.56,0.0913,11.246,6,4,7
2024-07-12 07:00:00,10.989,0.863,17.92,0.1495,10.126000000000001,7,4,7
2024-07-12 08:00:00,15.379,1.721,20.17,0.1443,13.658,8,4,7
2024-07-12 09:00:00,14.398,2.391,17.51,0.1269,12.007,9,4,7
2024-07-12 10:00:00,14.38,2.985,19.4,0.13,11.395000000000001,10,4,7
2024-07-12 11:00:00,14.104,2.024,18.62,0.1186,12.079999999999998,11,4,7
2024-07-12 12:00:00,16.264,2.497,19.07,0.1491,13.767,12,4,7
2024-07-12 13:00:00,15.258,2.928,18.74,0.1469,12.329999999999998,13,4,7
2024-07-12 14:00:00,14.341,3.182,20.4,0.1291,11.158999999999999,14,4,7
2024-07-12 15:00:00,16.383,2.571,20.32,0.1465,13.812,15,4,7
2024-07-12 16:00:00,16.953,1.544,22.22,0.2799,15.408999999999999,16,4,7
2024-07-12 17:00:00,18.135,0.718,22.46,0.2446,17.417,17,4,7
2024-07-12 18:00:00,17.311,0.048,22.23,0.2538,17.263,18,4,7
2024-07-12 19:00:00,15.143,0.074,25.03,0.2444,15.069,19,4,7
2024-07-12 20:00:00,16.137,0.0,24.65,0.2695,16.137,20,4,7
2024-07-12 21:00:00,15.022,0.022,23.71,0.259,15.0,21,4,7
2024-07-12 22:00:00,15.343,0.0,24.32,0.136,15.343,22,4,7
2024-07-12 23:00:00,14.804,0.0,23.74,0.1023,14.804,23,4,7
2024-07-13 00:00:00,14.162,0.102,22.26,0.0644,14.06,0,5,7
2024-07-13 01:00:00,13.58,0.139,22.76,0.066,13.441,1,5,7
2024-07-13 02:00:00,11.984,0.0,21.21,0.0727,11.984,2,5,7
2024-07-13 03:00:00,11.993,0.0,20.04,0.0639,11.993,3,5,7
2024-07-13 04:00:00,11.717,0.0,18.45,0.0653,11.717,4,5,7
2024-07-13 05:00:00,11.48,0.184,19.25,0.0684,11.296000000000001,5,5,7
2024-07-13 06:00:00,11.553,0.087,19.73,0.0709,11.466000000000001,6,5,7
2024-07-13 07:00:00,10.635,0.478,17.74,0.116,10.157,7,5,7
2024-07-13 08:00:00,13.447,1.378,21.3,0.1158,12.068999999999999,8,5,7
2024-07-13 09:00:00,11.916,2.127,19.24,0.095,9.789000000000001,9,5,7
2024-07-13 10:00:00,14.407,2.743,19.84,0.1241,11.664,10,5,7
2024-07-13 11:00:00,12.075,3.234,19.53,0.1106,8.841,11,5,7
2024-07-13 12:00:00,15.186,2.855,21.28,0.1067,12.331,12,5,7
2024-07-13 13:00:00,12.244,2.795,18.73,0.101,9.449,13,5,7
2024-07-13 14:00:00,10.616,1.846,17.33,0.1299,8.77,14,5,7
2024-07-13 15:00:00,13.721,2.017,20.64,0.1336,11.704,15,5,7
2024-07-13 16:00:00,14.9,1.82,22.62,0.1287,13.08,16,5,7
2024-07-13 17:00:00,15.797,0.685,22.86,0.1112,15.112,17,5,7
2024-07-13 18:00:00,15.775,0.0,23.63,0.1134,15.775,18,5,7
2024-07-13 19:00:00,15.98,0.056,25.36,0.1249,15.924000000000001,19,5,7
2024-07-13 20:00:00,17.002,0.0,24.53,0.1076,17.002,20,5,7
2024-07-13 21:00:00,16.869,0.0,25.13,0.1154,16.869,21,5,7
2024-07-13 22:00:00,15.226,0.0,22.95,0.1123,15.226,22,5,7
2024-07-13 23:00:00,13.509,0.157,22.46,0.0892,13.352,23,5,7
2024-07-14 00:00:00,15.264,0.085,25.16,0.0844,15.178999999999998,0,6,7
2024-07-14 01:00:00,13.785,0.0,22.73,0.0686,13.785,1,6,7
2024-07-14 02:00:00,11.446,0.04,21.13,0.0853,11.406,2,6,7
2024-07-14 03:00:00,11.433,0.0,20.36,0.07,11.433,3,6,7
2024-07-14 04:00:00,10.661,0.108,19.55,0.0645,10.552999999999999,4,6,7
2024-07-14 05:00:00,9.187,0.043,18.76,0.0671,9.144,5,6,7
2024-07-14 06:00:00,10.102,0.128,17.44,0.0715,9.974,6,6,7
2024-07-14 07:00:00,9.937,0.521,16.71,0.1021,9.415999999999999,7,6,7
2024-07-14 08:00:00,10.406,1.263,17.97,0.1048,9.143,8,6,7
2024-07-14 09:00:00,11.202,1.649,17.39,0.0956,9.553,9,6,7
2024-07-14 10:00:00,13.448,2.775,19.54,0.1018,10.673,10,6,7
2024-07-14 11:00:00,11.457,3.483,18.86,0.1123,7.974,11,6,7
2024-07-14 12:00:00,12.412,3.524,19.3,0.1204,8.888000000000002,12,6,7
2024-07-14 13:00:00,11.718,2.906,18.71,0.1191,8.812,13,6,7
2024-07-14 14:00:00,12.883,2.123,20.18,0.1143,10.759999999999998,14,6,7
2024-07-14 15:00:00,14.115,1.484,21.54,0.0947,12.631,15,6,7
2024-07-14 16:00:00,15.276,1.394,22.74,0.1014,13.882,16,6,7
2024-07-14 17:00:00,15.512,0.895,22.49,0.108,14.617,17,6,7
2024-07-14 18:00:00,16.674,0.0,24.52,0.1196,16.674,18,6,7
2024-07-14 19:00:00,14.636,0.153,23.71,0.1044,14.482999999999999,19,6,7
2024-07-14 20:00:00,17.2,0.151,24.96,0.0978,17.049,20,6,7
2024-07-14 21:00:00,15.46,0.026,23.52,0.1245,15.434000000000001,21,6,7
2024-07-14 22:00:00,12.342,0.0,21.83,0.1027,12.342,22,6,7
2024-07-14 23:00:00,15.552,0.0,24.03,0.0587,15.552,23,6,7
2024-07-15 00:00:00,14.643,0.047,24.03,0.1023,14.596,0,0,7
2024-07-15 01:00:00,13.495,0.1,23.22,0.0995,13.395,1,0,7
2024-07-15 02:00:00,13.14,0.0,22.32,0.095,13.14,2,0,7
2024-07-15 03:00:00,11.512,0.0,20.62,0.1,11.512,3,0,7
2024-07-15 04:00:00,11.028,0.11,19.29,0.0907,10.918000000000001,4,0,7
2024-07-15 05:00:00,11.658,0.15,20.2,0.0949,11.508,5,0,7
2024-07-15 06:00:00,10.869,0.043,19.42,0.0996,10.826,6,0,7
2024-07-15 07:00:00,8.669,1.09,17.76,0.1196,7.579000000000001,7,0,7
2024-07-15 08:00:00,14.595,1.518,19.47,0.1496,13.077,8,0,7
2024-07-15 09:00:00,13.012,1.778,16.97,0.1263,11.234,9,0,7
2024-07-15 10:00:00,14.222,3.238,17.44,0.1306,10.984,10,0,7
2024-07-15 11:00:00,16.153,2.359,20.4,0.15,13.793999999999999,11,0,7
2024-07-15 12:00:00,15.325,3.245,19.95,0.1457,12.079999999999998,12,0,7
2024-07-15 13:00:00,15.861,2.133,19.1,0.1409,13.728000000000002,13,0,7
2024-07-15 14:00:00,16.445,2.959,20.6,0.1229,13.486,14,0,7
2024-07-15 15:00:00,16.865,1.677,21.22,0.1339,15.187999999999999,15,0,7
2024-07-15 16:00:00,14.341,1.296,18.52,0.2578,13.045,16,0,7
2024-07-15 17:00:00,17.952,1.015,21.45,0.2586,16.937,17,0,7
2024-07-15 18:00:00,17.104,0.0,23.09,0.2714,17.104,18,0,7
2024-07-15 19:00:00,14.815,0.0,23.2,0.2799,14.815,19,0,7
2024-07-15 20:00:00,14.592,0.037,24.23,0.2661,14.555,20,0,7
2024-07-15 21:00:00,16.782,0.075,25.39,0.2547,16.707,21,0,7
2024-07-15 22:00:00,13.971,0.109,23.55,0.1521,13.862,22,0,7
2024-07-15 23:00:00,12.865,0.0,22.36,0.0941,12.865,23,0,7
2024-07-16 00:00:00,13.523,0.0,23.47,0.0738,13.523,0,1,7
2024-07-16 01:00:00,12.744,0.0,22.07,0.0875,12.744,1,1,7
2024-07-16 02:00:00,11.237,0.0,21.55,0.0763,11.237,2,1,7
2024-07-16 03:00:00,9.733,0.157,20.61,0.0962,9.576,3,1,7
2024-07-16 04:00:00,13.825,0.134,22.87,0.0982,13.690999999999999,4,1,7
2024-07-16 05:00:00,8.061,0.0,16.77,0.0841,8.061,5,1,7
2024-07-16 06:00:00,10.98,0.171,18.37,0.0915,10.809000000000001,6,1,7
2024-07-16 07:00:00,11.821,0.809,18.36,0.1257,11.012,7,1,7
2024-07-16 08:00:00,12.869,0.997,17.12,0.1387,11.872,8,1,7
2024-07-16 09:00:00,15.181,2.386,19.04,0.1315,12.794999999999998,9,1,7
2024-07-16 10:00:00,14.41,2.624,19.04,0.1501,11.786,10,1,7
2024-07-16 11:00:00,15.37,2.446,18.3,0.1417,12.924,11,1,7
2024-07-16 12:00:00,14.084,2.774,18.51,0.156,11.309999999999999,12,1,7
2024-07-16 13:00:00,13.326,2.27,19.32,0.1355,11.056000000000001,13,1,7
2024-07-16 14:00:00,15.781,2.391,20.06,0.1614,13.39,14,1,7
2024-07-16 15:00:00,17.817,1.698,20.86,0.14,16.119,15,1,7
2024-07-16 16:00:00,17.275,1.823,21.51,0.2547,15.451999999999998,16,1,7
2024-07-16 17:00:00,17.245,0.82,22.76,0.2841,16.425,17,1,7
2024-07-16 18:00:00,18.65,0.0,23.98,0.2417,18.65,18,1,7
2024-07-16 19:00:00,14.952,0.0,22.08,0.2545,14.952,19,1,7
2024-07-16 20:00:00,14.208,0.102,22.6,0.2433,14.106,20,1,7
2024-07-16 21:00:00,15.479,0.0,21.86,0.2416,15.479,21,1,7
2024-07-16 22:00:00,15.103,0.0,24.9,0.1193,15.103,22,1,7
2024-07-16 23:00:00,15.239,0.0,23.86,0.1062,15.239,23,1,7
2024-07-17 00:00:00,14.657,0.083,23.61,0.0867,14.574,0,2,7
2024-07-17 01:00:00,11.013,0.0,20.67,0.0975,11.013,1,2,7
2024-07-17 02:00:00,13.7,0.0,23.8,0.1089,13.7,2,2,7
2024-07-17 03:00:00,11.975,0.094,20.15,0.1046,11.881,3,2,7
2024-07-17 04:00:00,11.521,0.061,20.31,0.1041,11.46,4,2,7
2024-07-17 05:00:00,11.947,0.0,20.41,0.1121,11.947,5,2,7
2024-07-17 06:00:00,8.691,0.0,17.57,0.1161,8.691,6,2,7
2024-07-17 07:00:00,10.814,0.596,17.63,0.1275,10.218,7,2,7
2024-07-17 08:00:00,13.388,0.84,18.2,0.1448,12.548,8,2,7
2024-07-17 09:00:00,15.907,2.029,21.31,0.1373,13.878,9,2,7
2024-07-17 10:00:00,14.164,2.264,18.34,0.1385,11.9,10,2,7
2024-07-17 11:00:00,15.289,3.055,20.21,0.1249,12.234,11,2,7
2024-07-17 12:00:00,15.331,3.186,20.21,0.1347,12.145,12,2,7
2024-07-17 13:00:00,15.423,2.048,19.82,0.1358,13.375,13,2,7
2024-07-17 14:00:00,14.562,2.599,18.92,0.1543,11.963,14,2,7
2024-07-17 15:00:00,19.225,1.552,22.15,0.1284,17.673000000000002,15,2,7
2024-07-17 16:00:00,16.256,0.973,19.86,0.2361,15.283,16,2,7
2024-07-17 17:00:00,18.115,0.964,24.3,0.2599,17.151,17,2,7
2024-07-17 18:00:00,19.423,0.0,23.24,0.2474,19.423,18,2,7
2024-07-17 19:00:00,12.403,0.0,20.3,0.2586,12.403,19,2,7
2024-07-17 20:00:00,14.919,0.0,23.37,0.2666,14.919,20,2,7
2024-07-17 21:00:00,16.34,0.0,24.67,0.259,16.34,21,2,7
2024-07-17 22:00:00,12.819,0.0,23.49,0.1357,12.819,22,2,7
2024-07-17 23:00:00,14.631,0.11,24.34,0.0984,14.521,23,2,7
2024-07-18 00:00:00,12.223,0.026,21.9,0.1085,12.197000000000001,0,3,7
2024-07-18 01:00:00,11.791,0.0,20.73,0.0885,11.791,1,3,7
2024-07-18 02:00:00,12.489,0.11,21.49,0.1073,12.379000000000001,2,3,7
2024-07-18 03:00:00,11.649,0.045,20.84,0.09,11.604,3,3,7
2024-07-18 04:00:00,10.746,0.0,19.61,0.106,10.746,4,3,7
2024-07-18 05:00:00,12.822,0.0,20.77,0.0846,12.822,5,3,7
2024-07-18 06:00:00,10.241,0.0,17.66,0.1054,10.241,6,3,7
2024-07-18 07:00:00,10.785,1.035,18.58,0.139,9.75,7,3,7
2024-07-18 08:00:00,13.118,1.74,17.98,0.141,11.378,8,3,7
2024-07-18 09:00:00,14.779,1.471,15.93,0.1496,13.308,9,3,7
2024-07-18 10:00:00,13.738,2.378,16.32,0.1318,11.36,10,3,7
2024-07-18 11:00:00,13.61,2.317,18.22,0.1397,11.293,11,3,7
2024-07-18 12:00:00,14.957,3.347,21.06,0.143,11.610000000000001,12,3,7
2024-07-18 13:00:00,14.608,2.579,20.0,0.137,12.029,13,3,7
2024-07-18 14:00:00,13.826,3.301,17.95,0.1472,10.525,14,3,7
2024-07-18 15:00:00,14.072,1.675,17.07,0.1433,12.396999999999998,15,3,7
2024-07-18 16:00:00,17.16,1.331,22.46,0.2542,15.829,16,3,7
2024-07-18 17:00:00,17.477,0.918,22.18,0.2726,16.559,17,3,7
2024-07-18 18:00:00,18.178,0.082,24.29,0.2656,18.096,18,3,7
2024-07-18 19:00:00,13.652,0.0,22.34,0.2516,13.652,19,3,7
2024-07-18 20:00:00,15.985,0.0,24.12,0.2515,15.985,20,3,7
2024-07-18 21:00:00,16.837,0.054,24.82,0.2578,16.783,21,3,7
2024-07-18 22:00:00,13.243,0.141,23.16,0.1445,13.102,22,3,7
2024-07-18 23:00:00,13.856,0.0,22.89,0.0779,13.856,23,3,7
2024-07-19 00:00:00,11.932,0.097,22.87,0.092,11.835,0,4,7
2024-07-19 01:00:00,12.156,0.0,22.87,0.0942,12.156,1,4,7
2024-07-19 02:00:00,11.71,0.099,21.48,0.0856,11.611,2,4,7
2024-07-19 03:00:00,13.458,0.0,21.89,0.0898,13.458,3,4,7
2024-07-19 04:00:00,10.047,0.073,19.39,0.1014,9.974,4,4,7
2024-07-19 05:00:00,9.099,0.0,17.62,0.0951,9.099,5,4,7
2024-07-19 06:00:00,12.403,0.0,20.97,0.0959,12.403,6,4,7
2024-07-19 07:00:00,10.319,0.63,17.39,0.1262,9.689,7,4,7
2024-07-19 08:00:00,12.372,1.713,17.14,0.1379,10.658999999999999,8,4,7
2024-07-19 09:00:00,14.9,1.844,17.64,0.125,13.056000000000001,9,4,7
2024-07-19 10:00:00,13.388,3.077,17.9,0.1546,10.311,10,4,7
2024-07-19 11:00:00,13.939,2.518,17.65,0.1574,11.421,11,4,7
2024-07-19 12:00:00,14.178,3.091,18.57,0.1353,11.087,12,4,7
2024-07-19 13:00:00,15.447,3.006,19.17,0.1288,12.440999999999999,13,4,7
2024-07-19 14:00:00,16.908,1.924,20.15,0.1485,14.984000000000002,14,4,7
2024-07-19 15:00:00,15.49,2.076,17.89,0.1459,13.414,15,4,7
2024-07-19 16:00:00,18.03,0.975,23.75,0.2787,17.055,16,4,7
2024-07-19 17:00:00,17.961,1.045,22.04,0.2814,16.915999999999997,17,4,7
2024-07-19 18:00:00,18.468,0.135,23.54,0.2397,18.333,18,4,7
2024-07-19 19:00:00,14.619,0.0,21.66,0.2716,14.619,19,4,7
2024-07-19 20:00:00,14.566,0.144,23.05,0.2578,14.422,20,4,7
2024-07-19 21:00:00,14.068,0.0,22.91,0.2655,14.068,21,4,7
2024-07-19 22:00:00,16.651,0.0,25.38,0.1478,16.651,22,4,7
2024-07-19 23:00:00,14.205,0.0,22.61,0.1074,14.205,23,4,7
2024-07-20 00:00:00,15.343,0.015,23.66,0.08,15.328,0,5,7
2024-07-20 01:00:00,12.28,0.0,21.35,0.0644,12.28,1,5,7
2024-07-20 02:00:00,11.606,0.0,20.86,0.0605,11.606,2,5,7
2024-07-20 03:00:00,9.342,0.0,20.34,0.0819,9.342,3,5,7
2024-07-20 04:00:00,10.988,0.0,21.4,0.0613,10.988,4,5,7
2024-07-20 05:00:00,9.436,0.004,16.86,0.0886,9.432,5,5,7
2024-07-20 06:00:00,9.119,0.128,16.93,0.0624,8.991,6,5,7
2024-07-20 07:00:00,10.941,0.713,15.7,0.1062,10.228000000000002,7,5,7
2024-07-20 08:00:00,9.552,1.673,16.43,0.1081,7.879,8,5,7
2024-07-20 09:00:00,10.51,2.357,16.66,0.0946,8.152999999999999,9,5,7
2024-07-20 10:00:00,10.83,2.771,15.8,0.0946,8.059000000000001,10,5,7
2024-07-20 11:00:00,12.412,3.346,17.15,0.1191,9.066,11,5,7
2024-07-20 12:00:00,11.153,2.874,16.09,0.0928,8.279,12,5,7
2024-07-20 13:00:00,12.121,2.511,17.91,0.1352,9.61,13,5,7
2024-07-20 14:00:00,14.593,2.453,21.3,0.1091,12.14,14,5,7
2024-07-20 15:00:00,14.974,1.845,21.12,0.0997,13.129,15,5,7
2024-07-20 16:00:00,15.226,1.126,21.63,0.1142,14.100000000000001,16,5,7
2024-07-20 17:00:00,13.764,0.701,20.93,0.0854,13.062999999999999,17,5,7
2024-07-20 18:00:00,12.171,0.075,20.91,0.1067,12.096,18,5,7
2024-07-20 19:00:00,13.815,0.101,21.86,0.1079,13.713999999999999,19,5,7
2024-07-20 20:00:00,14.966,0.12,23.48,0.0973,14.846,20,5,7
2024-07-20 21:00:00,15.857,0.037,24.67,0.1037,15.819999999999999,21,5,7
2024-07-20 22:00:00,14.7,0.0,24.61,0.1253,14.7,22,5,7
2024-07-20 23:00:00,15.453,0.0,23.99,0.0718,15.453,23,5,7
2024-07-21 00:00:00,12.595,0.0,21.78,0.074,12.595,0,6,7
2024-07-21 01:00:00,11.963,0.0,22.07,0.0621,11.963,1,6,7
2024-07-21 02:00:00,11.381,0.0,20.93,0.0568,11.381,2,6,7
2024-07-21 03:00:00,12.825,0.0,20.3,0.0676,12.825,3,6,7
2024-07-21 04:00:00,13.461,0.009,22.21,0.05,13.452,4,6,7
2024-07-21 05:00:00,10.59,0.0,16.93,0.059,10.59,5,6,7
2024-07-21 06:00:00,9.279,0.0,18.14,0.0575,9.279,6,6,7
2024-07-21 07:00:00,10.858,0.896,19.4,0.0896,9.962,7,6,7
2024-07-21 08:00:00,10.055,1.581,15.89,0.1165,8.474,8,6,7
2024-07-21 09:00:00,11.058,2.527,16.77,0.1087,8.530999999999999,9,6,7
2024-07-21 10:00:00,11.061,2.54,17.01,0.1038,8.521,10,6,7
2024-07-21 11:00:00,11.057,3.371,17.68,0.1167,7.686,11,6,7
2024-07-21 12:00:00,11.348,3.529,16.51,0.0936,7.819000000000001,12,6,7
2024-07-21 13:00:00,12.53,2.308,19.76,0.0966,10.222,13,6,7
2024-07-21 14:00:00,13.709,2.958,20.57,0.1212,10.751,14,6,7
2024-07-21 15:00:00,15.172,1.413,21.15,0.1328,13.759,15,6,7
2024-07-21 16:00:00,12.249,1.107,20.28,0.1168,11.142000000000001,16,6,7
2024-07-21 17:00:00,15.043,0.921,22.15,0.1147,14.122,17,6,7
2024-07-21 18:00:00,15.172,0.0,21.59,0.1042,15.172,18,6,7
2024-07-21 19:00:00,14.558,0.122,22.74,0.1044,14.436,19,6,7
2024-07-21 20:00:00,16.597,0.0,26.03,0.1123,16.597,20,6,7
2024-07-21 21:00:00,15.555,0.0,23.66,0.1237,15.555,21,6,7
2024-07-21 22:00:00,12.425,0.0,22.02,0.1143,12.425,22,6,7
2024-07-21 23:00:00,14.019,0.147,23.36,0.0796,13.872,23,6,7
2024-07-22 00:00:00,11.09,0.0,20.95,0.0908,11.09,0,0,7
2024-07-22 01:00:00,9.956,0.123,20.51,0.1062,9.833,1,0,7
2024-07-22 02:00:00,10.862,0.0,19.98,0.0933,10.862,2,0,7
2024-07-22 03:00:00,9.966,0.119,19.92,0.1014,9.847,3,0,7
2024-07-22 04:00:00,11.792,0.041,20.8,0.1062,11.751,4,0,7
2024-07-22 05:00:00,11.961,0.055,19.65,0.0947,11.906,5,0,7
2024-07-22 06:00:00,12.25,0.0,18.96,0.0898,12.25,6,0,7
2024-07-22 07:00:00,10.364,0.573,16.54,0.1436,9.791,7,0,7
2024-07-22 08:00:00,13.815,1.638,16.91,0.1387,12.177,8,0,7
2024-07-22 09:00:00,13.63,2.029,17.78,0.1414,11.601,9,0,7
2024-07-22 10:00:00,13.294,2.415,16.8,0.1466,10.879000000000001,10,0,7
2024-07-22 11:00:00,12.309,2.227,17.52,0.1531,10.081999999999999,11,0,7
2024-07-22 12:00:00,16.029,2.13,18.86,0.1466,13.899000000000001,12,0,7
2024-07-22 13:00:00,13.747,1.92,18.53,0.1453,11.827,13,0,7
2024-07-22 14:00:00,16.864,2.356,19.95,0.135,14.508000000000001,14,0,7
2024-07-22 15:00:00,18.08,1.461,22.36,0.1365,16.619,15,0,7
2024-07-22 16:00:00,15.677,1.186,21.02,0.2645,14.491,16,0,7
2024-07-22 17:00:00,18.392,0.499,23.37,0.2564,17.893,17,0,7
2024-07-22 18:00:00,19.502,0.003,23.25,0.2645,19.499,18,0,7
2024-07-22 19:00:00,14.771,0.083,21.29,0.2518,14.688,19,0,7
2024-07-22 20:00:00,13.412,0.113,22.03,0.2793,13.299000000000001,20,0,7
2024-07-22 21:00:00,13.282,0.069,22.45,0.2619,13.213,21,0,7
2024-07-22 22:00:00,13.54,0.045,22.32,0.1413,13.495,22,0,7
2024-07-22 23:00:00,13.573,0.0,22.94,0.0952,13.573,23,0,7
2024-07-23 00:00:00,14.695,0.0,23.22,0.1191,14.695,0,1,7
2024-07-23 01:00:00,14.325,0.054,23.37,0.0875,14.270999999999999,1,1,7
2024-07-23 02:00:00,10.851,0.0,21.51,0.093,10.851,2,1,7
2024-07-23 03:00:00,11.267,0.012,19.82,0.1085,11.254999999999999,3,1,7
2024-07-23 04:00:00,9.417,0.0,17.08,0.1024,9.417,4,1,7
2024-07-23 05:00:00,10.536,0.0,18.94,0.0942,10.536,5,1,7
2024-07-23 06:00:00,10.414,0.0,18.27,0.0945,10.414,6,1,7
2024-07-23 07:00:00,11.248,0.882,17.98,0.1371,10.366,7,1,7
2024-07-23 08:00:00,15.373,1.026,19.99,0.141,14.347,8,1,7
2024-07-23 09:00:00,13.389,1.371,18.85,0.1555,12.017999999999999,9,1,7
2024-07-23 10:00:00,13.876,1.89,18.4,0.1461,11.985999999999999,10,1,7
2024-07-23 11:00:00,13.49,3.247,16.61,0.1502,10.243,11,1,7
2024-07-23 12:00:00,12.694,2.102,17.62,0.1357,10.592,12,1,7
2024-07-23 13:00:00,14.668,3.306,18.75,0.1452,11.361999999999998,13,1,7
2024-07-23 14:00:00,16.198,2.674,18.65,0.1245,13.524000000000001,14,1,7
2024-07-23 15:00:00,15.157,1.934,20.96,0.1418,13.223,15,1,7
2024-07-23 16:00:00,16.871,1.373,21.56,0.2612,15.498,16,1,7
2024-07-23 17:00:00,15.846,0.465,20.55,0.2782,15.381,17,1,7
2024-07-23 18:00:00,18.564,0.0,23.92,0.2756,18.564,18,1,7
2024-07-23 19:00:00,14.204,0.0,23.08,0.2574,14.204,19,1,7
2024-07-23 20:00:00,12.006,0.191,21.18,0.2518,11.815,20,1,7
2024-07-23 21:00:00,13.425,0.024,23.3,0.2521,13.401000000000002,21,1,7
2024-07-23 22:00:00,15.54,0.02,23.59,0.1371,15.52,22,1,7
2024-07-23 23:00:00,13.865,0.047,24.12,0.113,13.818,23,1,7
2024-07-24 00:00:00,12.345,0.0,21.98,0.1041,12.345,0,2,7
2024-07-24 01:00:00,14.93,0.0,22.76,0.1052,14.93,1,2,7
2024-07-24 02:00:00,11.424,0.045,21.26,0.1081,11.379,2,2,7
2024-07-24 03:00:00,10.263,0.0,18.69,0.0901,10.263,3,2,7
2024-07-24 04:00:00,10.412,0.221,17.79,0.0929,10.191,4,2,7
2024-07-24 05:00:00,12.253,0.0,20.11,0.1052,12.253,5,2,7
2024-07-24 06:00:00,10.197,0.094,19.58,0.0922,10.103,6,2,7
2024-07-24 07:00:00,9.761,0.563,18.05,0.1247,9.197999999999999,7,2,7
2024-07-24 08:00:00,14.17,0.974,19.16,0.1292,13.196,8,2,7
2024-07-24 09:00:00,15.279,1.616,18.53,0.1505,13.663,9,2,7
2024-07-24 10:00:00,13.14,2.502,18.19,0.1363,10.638000000000002,10,2,7
2024-07-24 11:00:00,13.454,2.825,16.57,0.1423,10.629000000000001,11,2,7
2024-07-24 12:00:00,16.151,2.679,20.22,0.1297,13.472,12,2,7
2024-07-24 13:00:00,15.781,2.575,19.41,0.1438,13.206,13,2,7
2024-07-24 14:00:00,15.563,2.6,19.02,0.1373,12.963000000000001,14,2,7
2024-07-24 15:00:00,14.651,2.108,19.46,0.1445,12.543,15,2,7
2024-07-24 16:00:00,16.292,1.814,21.35,0.2552,14.478000000000002,16,2,7
2024-07-24 17:00:00,15.428,0.79,19.76,0.265,14.638000000000002,17,2,7
2024-07-24 18:00:00,18.789,0.147,23.22,0.2547,18.642000000000003,18,2,7
2024-07-24 19:00:00,13.694,0.0,21.72,0.2592,13.694,19,2,7
2024-07-24 20:00:00,15.067,0.0,23.61,0.2573,15.067,20,2,7
2024-07-24 21:00:00,13.179,0.068,22.64,0.2603,13.111,21,2,7
2024-07-24 22:00:00,15.366,0.0,22.84,0.1428,15.366,22,2,7
2024-07-24 23:00:00,13.038,0.075,21.95,0.0951,12.963000000000001,23,2,7
2024-07-25 00:00:00,13.698,0.0,22.09,0.0988,13.698,0,3,7
2024-07-25 01:00:00,14.211,0.012,23.93,0.1019,14.199,1,3,7
2024-07-25 02:00:00,13.151,0.0,22.6,0.1051,13.151,2,3,7
2024-07-25 03:00:00,10.313,0.0,20.59,0.0992,10.313,3,3,7
2024-07-25 04:00:00,8.927,0.225,19.36,0.0911,8.702,4,3,7
2024-07-25 05:00:00,12.096,0.0,19.68,0.1009,12.096,5,3,7
2024-07-25 06:00:00,11.182,0.0,19.4,0.1067,11.182,6,3,7
2024-07-25 07:00:00,10.455,0.57,16.57,0.1267,9.885,7,3,7
2024-07-25 08:00:00,12.001,1.445,17.17,0.1268,10.556,8,3,7
2024-07-25 09:00:00,12.588,1.935,14.98,0.1334,10.652999999999999,9,3,7
2024-07-25 10:00:00,14.942,2.494,18.62,0.1381,12.448,10,3,7
2024-07-25 11:00:00,16.877,1.921,20.05,0.118,14.956,11,3,7
2024-07-25 12:00:00,13.654,2.646,18.14,0.1457,11.008,12,3,7
2024-07-25 13:00:00,14.696,1.674,16.12,0.1382,13.022,13,3,7
2024-07-25 14:00:00,16.048,2.126,20.12,0.1165,13.921999999999999,14,3,7
2024-07-25 15:00:00,14.927,2.155,19.08,0.1289,12.772,15,3,7
2024-07-25 16:00:00,17.237,0.887,20.15,0.257,16.349999999999998,16,3,7
2024-07-25 17:00:00,17.02,0.883,22.42,0.2423,16.137,17,3,7
2024-07-25 18:00:00,18.266,0.142,22.59,0.2697,18.124,18,3,7
2024-07-25 19:00:00,14.558,0.034,22.18,0.2619,14.524,19,3,7
